date,T850,T700,T500,Td850,Td700,KI,TT,CT,VT,SI,LI,CAPE,wind_shear
2021-11-04,18.91396000000003,9.465599999999995,-4.8700000000000045,1.8784945175337953,0.7254522938833929,16.92230681141723,30.532454517533836,6.7484945175338,23.783960000000036,10.46776413648223,-2.2875,91.5,3.8885413435633227
2021-11-05,17.42837000000003,9.40667000000002,-4.252539999999954,1.972000179268889,0.9378489560228331,15.184089135291686,27.905450179268826,6.224540179268843,21.680909999999983,11.926760295408883,-4.334375,173.375,4.7524145345565145
2021-11-06,18.51320000000004,9.162380000000041,-4.319069999999954,1.86398307182003,0.8908321429612442,16.424705214781227,29.015323071819978,6.183053071819984,22.832269999999994,11.267772496896896,-2.45,98.0,3.8822412475880252
2021-11-07,17.530400000000043,9.277980000000014,-4.832679999999982,1.5604515263448775,1.0212334057805492,15.666784932125438,28.756211526344885,6.39313152634486,22.363080000000025,11.533681666887219,-0.128125,5.125,2.541397750003663
2021-11-08,16.60345000000001,8.777800000000013,-5.126199999999983,1.799116536376971,0.7392365403636063,15.490203076740556,28.654966536376946,6.925316536376954,21.729649999999992,11.666464319913416,-1.15,46.0,8.227341401765532
2021-11-09,16.400230000000022,10.01687000000004,-4.806299999999965,1.3791024214930303,0.7308692090629165,13.299631630555893,27.39193242149298,6.185402421492995,21.206529999999987,12.36902381660451,-0.0,0.0,11.256337264428184
2021-11-10,16.589400000000012,9.251430000000028,-5.189499999999953,1.5137487600896407,0.7006283836483362,14.741847143737914,28.482148760089558,6.703248760089593,21.778899999999965,11.786509461336152,-1.55625,62.25,3.278871763925892
2021-11-11,15.562550000000044,9.712000000000046,-2.994899999999973,1.8632168531270281,1.0105654205931955,11.719232273720195,23.415566853127018,4.858116853127001,18.557450000000017,14.409458611302568,-0.15,6.0,17.35486426714574
2021-11-12,16.795470000000023,9.718770000000006,-2.92752999999999,2.0123329017097262,1.1522459887254968,13.16880889043523,24.66286290170973,4.939862901709716,19.723000000000013,13.614912045022777,-0.35,14.0,9.090421417273228
2021-11-13,18.728970000000004,10.252280000000042,-3.092839999999967,2.0117497722402504,1.228956054925277,14.810235827165457,26.926399772240188,5.104589772240217,21.82180999999997,12.27512227136424,-1.1125,44.5,4.63247311496857
2021-11-14,19.23630000000003,10.85336000000001,-4.38839999999999,1.9452784364470972,1.023824805711854,15.74044324215896,29.958378436447106,6.333678436447087,23.62470000000002,10.716621629759686,-5.65,226.0,7.2488762481245095
2021-11-15,18.891140000000007,10.601740000000007,-4.276299999999992,2.061323199456467,1.0560016313415304,15.68302483079799,29.50506319945646,6.337623199456459,23.16744,10.964069594249793,-4.065625,162.625,2.4470968151463666
2021-11-16,18.625670000000014,10.229970000000037,-4.936379999999986,2.1039423304029015,0.9370606254457243,16.373082955848588,30.602372330402886,7.040322330402887,23.56205,10.437799662073928,-10.0,511.875,2.2240530521016106
2021-11-17,19.329800000000034,9.678250000000048,-5.645849999999996,1.9252230954429592,0.9221574186048542,18.144780514047795,32.546723095442985,7.571073095442955,24.97565000000003,9.415563426518247,-10.0,563.5,3.456165232508465
2021-11-18,17.07913000000002,10.172200000000032,-3.95187999999996,1.9794319069677044,0.8002024526626315,13.638444359630284,26.962321906967645,5.9313119069676645,21.03100999999998,12.437041185420469,-4.665625,186.625,12.861935847085086
2021-11-19,17.707700000000045,10.707240000000013,-3.041020000000003,2.1202459626038603,1.245521456363349,13.407247418967245,25.909985962603912,5.1612659626038635,20.74872000000005,12.877112467755751,-0.2375,9.5,5.8683206040255556
2021-11-20,18.03958,10.381070000000022,-4.150849999999991,2.0806449896757613,1.2544192156684062,15.144424205344137,28.421924989675745,6.2314949896757525,22.190429999999992,11.590217578502802,-2.6375,105.5,12.526159172096806
2021-11-21,19.359500000000025,9.219449999999995,-4.446799999999996,1.8588447941146455,0.5282816704742572,16.97397646458893,30.111944794114663,6.305644794114642,23.80630000000002,10.63706316693407,-0.334375,13.375,4.318509523943928
2021-11-22,18.75540000000001,10.72380000000004,-5.033799999999985,1.9616444652323253,0.8365962024542455,15.863640667686525,30.784644465232304,6.9954444652323104,23.789199999999994,10.348157404027688,-4.721875,188.875,2.2222715624526113
