date,YEAR,MONTH,MAX,MIN,DTR,AW,RF,EVP,DRNRF,SSH,RF_3d,RF_7d,MAX_3d_avg,MIN_3d_avg,DTR_3d_avg,RF_lag1,MAX_lag1,MIN_lag1,LABEL_lag1,MONTH_sin,MONTH_cos,DOY_sin,DOY_cos,SEASON,HA_flag,RF_nonzero,LABEL
2020-02-18,2020,2,32.4,17.0,15.399999999999999,3.0,0.0,52.0,0.0,504.0,0.0,0.0,32.666666666666664,17.433333333333334,15.233333333333334,0.0,32.6,17.2,0,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,0,0,0,0
2020-02-19,2020,2,32.6,17.6,15.0,4.0,0.0,5.2,0.0,570.0,0.0,0.0,32.699999999999996,17.233333333333334,15.466666666666669,0.0,32.4,17.0,0,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,0,0,0,0
2020-02-20,2020,2,31.5,16.5,15.0,4.0,0.0,50.0,0.0,528.0,0.0,0.0,32.53333333333334,17.26666666666667,15.266666666666666,0.0,32.6,17.6,0,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,0,0,0,0
2020-02-21,2020,2,32.6,16.6,16.0,4.0,0.0,55.0,0.0,564.0,0.0,0.0,32.166666666666664,17.033333333333335,15.133333333333333,0.0,31.5,16.5,0,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463,0,0,0,0
2020-02-22,2020,2,32.2,18.4,13.800000000000004,4.0,0.0,55.0,0.0,504.0,0.0,0.0,32.23333333333333,16.900000000000002,15.333333333333334,0.0,32.6,16.6,0,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243,0,0,0,0
2020-02-23,2020,2,31.4,18.0,13.399999999999999,4.0,0.0,5.6,0.0,552.0,0.0,0.0,32.1,17.166666666666668,14.933333333333335,0.0,32.2,18.4,0,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059164,0,0,0,0
2020-02-24,2020,2,31.0,18.6,12.399999999999999,4.0,0.0,56.0,0.0,504.0,0.0,0.0,32.06666666666667,17.666666666666668,14.4,0.0,31.4,18.0,0,0.8660254037844386,0.5000000000000001,0.811539059007361,0.5842981736283684,0,0,0,0
2020-02-25,2020,2,29.6,18.0,11.600000000000001,3.0,0.0,48.0,0.0,245.0,0.0,0.0,31.53333333333333,18.333333333333332,13.200000000000001,0.0,31.0,18.6,0,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871,0,0,0,0
2020-02-26,2020,2,32.5,19.5,13.0,3.0,0.0,55.0,0.0,504.0,0.0,0.0,30.666666666666668,18.2,12.466666666666667,0.0,29.6,18.0,0,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446,0,0,0,0
2020-02-27,2020,2,32.4,20.4,12.0,3.0,0.0,5.5,0.0,486.0,0.0,0.0,31.03333333333333,18.7,12.333333333333334,0.0,32.5,19.5,0,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814,0,0,0,0
2020-02-28,2020,2,31.6,19.2,12.400000000000002,3.0,0.0,5.5,0.0,384.0,0.0,0.0,31.5,19.3,12.200000000000001,0.0,32.4,20.4,0,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722,0,0,0,0
2020-02-29,2020,2,30.9,19.5,11.399999999999999,4.0,0.0,5.0,0.0,414.0,0.0,0.0,32.166666666666664,19.7,12.466666666666669,0.0,31.6,19.2,0,0.8660254037844386,0.5000000000000001,0.8587639582758029,0.5123714121284237,0,0,0,0
2020-03-01,2020,3,32.8,20.2,12.599999999999998,4.0,0.0,58.0,0.0,480.0,0.0,0.0,31.633333333333336,19.7,11.933333333333332,0.0,30.9,19.5,0,1.0,6.123233995736766e-17,0.8674563547295968,0.49751328890718066,1,0,0,0
2020-03-02,2020,3,32.3,20.4,11.899999999999999,3.0,0.0,6.0,0.0,450.0,0.0,0.0,31.766666666666666,19.633333333333333,12.133333333333333,0.0,32.8,20.2,0,1.0,6.123233995736766e-17,0.8758917051442429,0.48250774176121847,1,0,0,0
2020-03-03,2020,3,30.6,20.0,10.600000000000001,2.0,0.0,57.0,10.0,54.0,0.0,0.0,32.0,20.033333333333335,11.966666666666663,0.0,32.3,20.4,0,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022,1,0,0,0
2020-03-04,2020,3,33.0,22.2,10.8,3.0,0.9,6.0,0.0,24.0,0.0,0.0,31.899999999999995,20.2,11.699999999999998,0.0,30.6,20.0,0,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435,1,0,1,0
2020-03-05,2020,3,32.4,21.6,10.799999999999997,3.0,0.0,48.0,0.0,312.0,0.9,0.8999999999999929,31.96666666666667,20.866666666666664,11.1,0.9,33.0,22.2,0,1.0,6.123233995736766e-17,0.8996308696522433,0.43665123195606403,1,0,0,0
2020-03-06,2020,3,33.4,22.4,11.0,4.0,0.0,54.0,0.0,432.0,0.9,0.8999999999999929,32.0,21.266666666666666,10.733333333333334,0.0,32.4,21.6,0,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896,1,0,0,0
2020-03-07,2020,3,33.4,22.3,11.099999999999998,3.0,0.9,59.0,30.0,408.0,0.9,0.8999999999999929,32.93333333333334,22.066666666666666,10.866666666666665,0.0,33.4,22.4,0,1.0,6.123233995736766e-17,0.9141279881853337,0.40542572835999735,1,0,1,0
2020-03-08,2020,3,32.3,22.4,9.899999999999999,3.0,0.0,6.0,0.0,450.0,0.9,1.799999999999993,33.06666666666667,22.099999999999998,10.966666666666663,0.9,33.4,22.3,0,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796,1,0,0,0
2020-03-09,2020,3,33.3,21.6,11.699999999999996,3.0,0.0,48.0,0.0,450.0,0.9,1.799999999999993,33.03333333333333,22.366666666666664,10.666666666666666,0.0,32.3,22.4,0,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906,1,0,0,0
2020-03-10,2020,3,32.9,22.4,10.5,3.0,0.0,5.2,0.0,384.0,0.9,1.799999999999993,32.99999999999999,22.099999999999998,10.899999999999997,0.0,33.3,21.6,0,1.0,6.123233995736766e-17,0.9338372288229252,0.35769823883312546,1,0,0,0
2020-03-11,2020,3,34.0,22.2,11.8,3.0,0.0,60.0,0.0,420.0,0.0,1.799999999999993,32.833333333333336,22.133333333333336,10.699999999999998,0.0,32.9,22.4,0,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556,1,0,0,0
2020-03-12,2020,3,33.6,22.1,11.5,3.0,0.0,5.2,0.0,450.0,0.0,0.8999999999999929,33.4,22.066666666666666,11.333333333333334,0.0,34.0,22.2,0,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801,1,0,0,0
2020-03-13,2020,3,34.4,21.0,13.399999999999999,3.0,0.0,48.0,0.0,450.0,0.0,0.8999999999999929,33.5,22.233333333333334,11.266666666666666,0.0,33.6,22.1,0,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,1,0,0,0
2020-03-14,2020,3,33.8,20.4,13.399999999999999,3.0,0.0,5.2,0.0,450.0,0.0,0.8999999999999929,34.0,21.766666666666666,12.233333333333334,0.0,34.4,21.0,0,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836,1,0,0,0
2020-03-16,2020,3,34.5,20.2,14.3,4.0,0.0,5.2,0.0,450.0,0.0,0.0,33.93333333333333,21.166666666666668,12.766666666666666,0.0,33.8,20.4,0,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,1,0,0,0
2020-03-17,2020,3,34.2,20.2,14.000000000000004,4.0,0.0,56.0,0.0,450.0,0.0,0.0,34.23333333333333,20.533333333333335,13.699999999999998,0.0,34.5,20.2,0,1.0,6.123233995736766e-17,0.9700639218515071,0.2428497220959356,1,0,0,0
2020-03-18,2020,3,33.8,19.4,14.399999999999999,5.0,0.0,5.4,0.0,576.0,0.0,0.0,34.166666666666664,20.266666666666666,13.9,0.0,34.2,20.2,0,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828,1,0,0,0
2020-03-19,2020,3,35.2,20.9,14.300000000000004,3.0,0.0,60.0,0.0,612.0,0.0,0.0,34.166666666666664,19.933333333333334,14.233333333333334,0.0,33.8,19.4,0,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847,1,0,0,0
2020-03-20,2020,3,35.2,23.3,11.900000000000002,4.0,0.0,5.5,0.0,450.0,0.0,0.0,34.400000000000006,20.166666666666668,14.233333333333334,0.0,35.2,20.9,0,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998,1,0,0,1
2020-03-21,2020,3,34.1,22.0,12.100000000000001,3.0,1.7,48.0,0.0,216.0,0.0,0.0,34.73333333333333,21.2,13.533333333333337,0.0,35.2,23.3,1,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282,1,0,1,0
2020-03-22,2020,3,35.4,22.8,12.599999999999998,3.0,0.0,5.8,25.0,491.0,1.7,1.6999999999999929,34.833333333333336,22.066666666666666,12.766666666666671,1.7,34.1,22.0,0,1.0,6.123233995736766e-17,0.9873494423939864,0.15855938510313478,1,0,0,0
2020-03-23,2020,3,34.4,23.4,11.0,3.0,0.0,58.0,0.0,498.0,1.7,1.6999999999999929,34.900000000000006,22.7,12.200000000000001,0.0,35.4,22.8,0,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,1,0,0,1
2020-03-24,2020,3,33.4,20.8,12.599999999999998,2.0,14.9,9.2,110.0,336.0,1.7,1.6999999999999929,34.63333333333333,22.733333333333334,11.9,0.0,34.4,23.4,1,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,1,0,1,0
2020-03-25,2020,3,34.7,21.0,13.700000000000003,3.0,0.0,6.0,0.0,450.0,14.9,16.599999999999994,34.4,22.333333333333332,12.066666666666665,14.9,33.4,20.8,0,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,1,0,0,0
2020-03-26,2020,3,32.8,20.6,12.199999999999996,3.0,0.0,5.8,0.0,210.0,14.9,16.599999999999994,34.166666666666664,21.733333333333334,12.433333333333332,0.0,34.7,21.0,0,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,1,0,0,0
2020-03-27,2020,3,33.8,19.6,14.199999999999996,3.0,0.0,30.0,0.0,534.0,14.9,16.599999999999994,33.63333333333333,20.8,12.833333333333334,0.0,32.8,20.6,0,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,0,0
2020-03-28,2020,3,34.0,19.2,14.8,3.0,0.0,6.0,0.0,450.0,0.0,16.599999999999994,33.76666666666666,20.400000000000002,13.366666666666665,0.0,33.8,19.6,0,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,1,0,0,0
2020-03-29,2020,3,35.2,19.4,15.800000000000004,2.0,0.0,6.0,0.0,450.0,0.0,14.899999999999993,33.53333333333333,19.8,13.733333333333329,0.0,34.0,19.2,0,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446,1,0,0,0
2020-03-30,2020,3,35.6,21.4,14.200000000000003,3.0,0.0,5.8,0.0,456.0,0.0,14.899999999999993,34.333333333333336,19.400000000000002,14.933333333333332,0.0,35.2,19.4,0,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254,1,0,0,0
2020-03-31,2020,3,36.1,19.6,16.5,3.0,0.0,63.0,0.0,588.0,0.0,14.899999999999993,34.93333333333334,20.0,14.933333333333337,0.0,35.6,21.4,0,1.0,6.123233995736766e-17,0.9999907397361901,0.004303538296244289,1,0,0,0
2020-04-01,2020,4,35.4,21.0,14.399999999999999,3.0,0.0,6.0,0.0,426.0,0.0,0.0,35.63333333333333,20.13333333333333,15.500000000000002,0.0,36.1,19.6,0,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,1,0,0,0
2020-04-02,2020,4,36.0,22.0,14.0,3.0,0.0,56.0,0.0,0.0,0.0,0.0,35.699999999999996,20.666666666666668,15.033333333333333,0.0,35.4,21.0,0,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,1,0,0,0
2020-04-03,2020,4,35.8,23.0,12.799999999999997,3.0,0.0,6.8,0.0,546.0,0.0,0.0,35.833333333333336,20.866666666666664,14.966666666666667,0.0,36.0,22.0,0,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,1,0,0,0
2020-04-04,2020,4,35.6,22.1,13.5,3.0,0.0,6.0,0.0,426.0,0.0,0.0,35.733333333333334,22.0,13.733333333333333,0.0,35.8,23.0,0,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,1,0,0,0
2020-04-05,2020,4,36.0,22.3,13.7,3.0,0.0,6.0,0.0,426.0,0.0,0.0,35.800000000000004,22.36666666666667,13.433333333333332,0.0,35.6,22.1,0,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,1,0,0,0
2020-04-06,2020,4,36.4,23.6,12.799999999999997,3.0,0.0,56.0,5.0,456.0,0.0,0.0,35.800000000000004,22.46666666666667,13.333333333333334,0.0,36.0,22.3,0,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,1,0,0,1
2020-04-07,2020,4,35.6,21.0,14.600000000000001,3.0,30.2,12.0,0.0,402.0,0.0,0.0,36.0,22.666666666666668,13.333333333333334,0.0,36.4,23.6,1,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,1,0,1,0
2020-04-08,2020,4,30.2,21.0,9.2,3.0,0.0,48.0,0.0,0.0,30.2,30.199999999999992,36.0,22.3,13.699999999999998,30.2,35.6,21.0,0,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,1,0,0,1
2020-04-09,2020,4,33.7,22.5,11.200000000000003,3.0,0.0,6.0,0.0,426.0,30.2,30.199999999999992,34.06666666666667,21.866666666666664,12.199999999999998,0.0,30.2,21.0,1,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,1,0,0,1
2020-04-10,2020,4,33.4,18.6,14.799999999999997,3.0,33.2,12.0,0.0,426.0,30.2,30.199999999999992,33.166666666666664,21.5,11.666666666666666,0.0,33.7,22.5,1,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,1,0,1,0
2020-04-11,2020,4,30.6,21.0,9.600000000000001,3.0,0.0,5.8,0.0,245.0,33.2,63.39999999999999,32.43333333333333,20.7,11.733333333333334,33.2,33.4,18.6,0,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,1,0,0,0
2020-04-12,2020,4,32.2,20.5,11.700000000000003,2.0,0.0,58.0,0.0,516.0,33.2,63.39999999999999,32.56666666666666,20.7,11.866666666666667,0.0,30.6,21.0,0,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,1,0,0,0
2020-04-13,2020,4,33.7,20.5,13.200000000000003,2.0,0.0,6.0,0.0,426.0,33.2,63.39999999999999,32.06666666666666,20.033333333333335,12.033333333333333,0.0,32.2,20.5,0,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,1,0,0,0
2020-04-14,2020,4,34.8,19.6,15.199999999999996,2.0,0.0,56.0,0.0,426.0,0.0,63.39999999999999,32.166666666666664,20.666666666666668,11.500000000000002,0.0,33.7,20.5,0,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,1,0,0,0
2020-04-15,2020,4,34.6,20.8,13.8,3.0,0.0,6.3,0.0,540.0,0.0,33.19999999999999,33.56666666666667,20.2,13.366666666666667,0.0,34.8,19.6,0,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,1,0,0,0
2020-04-17,2020,4,34.9,23.5,11.399999999999999,3.0,0.0,6.0,0.0,426.0,0.0,33.19999999999999,34.36666666666667,20.3,14.066666666666668,0.0,34.6,20.8,0,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,1,0,0,0
2020-04-18,2020,4,35.2,23.8,11.400000000000002,3.0,0.0,56.0,0.0,420.0,0.0,33.19999999999999,34.76666666666666,21.3,13.466666666666663,0.0,34.9,23.5,0,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,1,0,0,0
2020-04-19,2020,4,34.4,24.0,10.399999999999999,3.0,0.0,6.5,0.0,444.0,0.0,0.0,34.9,22.7,12.200000000000001,0.0,35.2,23.8,0,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061,1,0,0,0
2020-04-20,2020,4,34.3,22.6,11.699999999999996,3.0,0.0,55.0,0.0,552.0,0.0,0.0,34.833333333333336,23.76666666666667,11.066666666666668,0.0,34.4,24.0,0,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868,1,0,0,0
2020-04-21,2020,4,34.2,22.3,11.900000000000002,3.0,0.0,6.0,0.0,426.0,0.0,0.0,34.633333333333326,23.46666666666667,11.166666666666666,0.0,34.3,22.6,0,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284,1,0,0,0
2020-04-22,2020,4,34.6,24.6,10.0,3.0,0.0,62.0,0.0,576.0,0.0,0.0,34.300000000000004,22.96666666666667,11.333333333333334,0.0,34.2,22.3,0,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897,1,0,0,0
2020-04-23,2020,4,35.4,23.4,12.0,4.0,0.0,6.8,0.0,528.0,0.0,0.0,34.36666666666667,23.166666666666668,11.199999999999998,0.0,34.6,24.6,0,0.8660254037844387,-0.4999999999999998,0.9242907221930934,-0.3816892202666588,1,0,0,1
2020-04-24,2020,4,36.0,20.5,15.5,3.0,23.2,9.0,158.0,486.0,0.0,0.0,34.73333333333333,23.433333333333334,11.300000000000002,0.0,35.4,23.4,1,0.8660254037844387,-0.4999999999999998,0.9175836260593937,-0.39754281428255595,1,0,1,1
2020-04-25,2020,4,30.8,22.7,8.100000000000001,3.0,0.0,6.0,0.0,426.0,23.2,23.199999999999985,35.333333333333336,22.833333333333332,12.5,23.2,36.0,20.5,1,0.8660254037844387,-0.4999999999999998,0.9106046300942163,-0.4132786077829042,1,0,0,1
2020-04-26,2020,4,32.0,22.6,9.399999999999999,3.0,0.0,60.0,0.0,174.0,23.2,23.199999999999985,34.06666666666667,22.2,11.866666666666667,0.0,30.8,22.7,1,0.8660254037844387,-0.4999999999999998,0.9033558023246845,-0.4288919379124835,1,0,0,1
2020-04-27,2020,4,31.6,22.4,9.200000000000003,4.0,0.0,5.8,0.0,258.0,23.2,23.199999999999985,32.93333333333333,21.933333333333337,11.0,0.0,32.0,22.6,1,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,1,0,0,1
2020-04-28,2020,4,32.4,23.0,9.399999999999999,2.0,2.8,0.0,27.0,48.0,0.0,23.199999999999985,31.466666666666665,22.566666666666666,8.9,0.0,31.6,22.4,1,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397,1,0,1,0
2020-04-29,2020,4,34.0,19.6,14.399999999999999,3.0,30.7,6.0,0.0,426.0,2.8,25.999999999999986,32.0,22.666666666666668,9.333333333333334,2.8,32.4,23.0,0,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995,1,0,1,1
2020-04-30,2020,4,25.8,21.0,4.800000000000001,1.0,1.0,62.0,10.0,0.0,33.5,56.69999999999999,32.666666666666664,21.666666666666668,11.0,30.7,34.0,19.6,1,0.8660254037844387,-0.4999999999999998,0.8717063187093219,-0.49002866642905923,1,0,1,0
2020-05-01,2020,5,32.8,23.0,9.799999999999997,2.0,0.0,6.8,0.0,564.0,34.5,57.69999999999999,30.733333333333334,21.2,9.533333333333333,1.0,25.8,21.0,0,0.49999999999999994,-0.8660254037844387,0.8631421280499114,-0.5049610547215204,1,0,0,0
2020-05-02,2020,5,33.6,23.7,9.900000000000002,3.0,0.0,5.8,0.0,468.0,31.7,34.499999999999986,30.866666666666664,21.2,9.666666666666666,0.0,32.8,23.0,0,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,1,0,0,0
2020-05-03,2020,5,33.4,23.2,10.2,2.0,0.0,6.7,0.0,432.0,1.0,34.499999999999986,30.73333333333333,22.566666666666666,8.166666666666666,0.0,33.6,23.7,0,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786,1,0,0,1
2020-05-04,2020,5,33.8,23.0,10.799999999999997,2.0,0.6,7.4,10.0,366.0,0.0,34.499999999999986,33.266666666666666,23.3,9.966666666666667,0.0,33.4,23.2,1,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719,1,0,1,0
2020-05-05,2020,5,34.8,23.4,11.399999999999999,2.0,0.0,6.4,0.0,456.0,0.6,35.09999999999998,33.6,23.3,10.299999999999999,0.6,33.8,23.0,0,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186,1,0,0,0
2020-05-06,2020,5,34.3,23.6,10.699999999999996,3.0,0.0,5.6,0.0,396.0,0.6,32.29999999999998,33.99999999999999,23.2,10.799999999999997,0.0,34.8,23.4,0,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,1,0,0,1
2020-05-07,2020,5,33.6,23.1,10.5,2.0,1.6,5.5,50.0,318.0,0.6,1.5999999999999859,34.3,23.333333333333332,10.966666666666663,0.0,34.3,23.6,1,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,1,0,1,0
2020-05-08,2020,5,32.5,23.4,9.100000000000001,2.0,0.3,6.2,20.0,24.0,1.6,2.199999999999986,34.23333333333333,23.366666666666664,10.866666666666665,1.6,33.6,23.1,0,0.49999999999999994,-0.8660254037844387,0.7961828637826158,-0.6050560696488488,1,0,1,0
2020-05-09,2020,5,33.4,23.8,9.599999999999998,2.0,0.0,7.1,0.0,30.0,1.9000000000000001,2.499999999999986,33.46666666666667,23.366666666666664,10.1,0.3,32.5,23.4,0,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031,1,0,0,0
2020-05-10,2020,5,35.2,24.0,11.200000000000003,3.0,0.0,6.3,0.0,504.0,1.9000000000000001,2.499999999999986,33.166666666666664,23.433333333333334,9.733333333333333,0.0,33.4,23.8,0,0.49999999999999994,-0.8660254037844387,0.7748840413670407,-0.6321034111873487,1,0,0,0
2020-05-11,2020,5,35.3,23.6,11.699999999999996,3.0,0.0,6.5,0.0,516.0,0.3,2.499999999999986,33.7,23.733333333333334,9.966666666666667,0.0,35.2,24.0,0,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,1,0,0,0
2020-05-12,2020,5,34.0,23.4,10.600000000000001,2.0,0.0,6.2,0.0,438.0,0.0,1.899999999999986,34.63333333333333,23.8,10.833333333333334,0.0,35.3,23.6,0,0.49999999999999994,-0.8660254037844387,0.7526668275320084,-0.6584015846980488,1,0,0,0
2020-05-13,2020,5,33.8,22.4,11.399999999999999,2.0,0.0,6.8,0.0,240.0,0.0,1.8999999999999861,34.833333333333336,23.666666666666668,11.166666666666666,0.0,34.0,23.4,0,0.49999999999999994,-0.8660254037844387,0.741222010848596,-0.6712599575675313,1,0,0,0
2020-05-14,2020,5,33.8,23.7,10.099999999999998,3.0,0.0,5.6,0.0,396.0,0.0,1.8999999999999861,34.36666666666667,23.133333333333336,11.233333333333333,0.0,33.8,22.4,0,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,1,0,0,0
2020-05-15,2020,5,34.9,24.0,10.899999999999999,2.0,0.0,6.0,5.0,498.0,0.0,0.299999999999986,33.86666666666667,23.166666666666668,10.699999999999998,0.0,33.8,23.7,0,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,1,0,0,0
2020-05-16,2020,5,35.2,24.0,11.200000000000003,3.0,0.0,7.2,0.0,360.0,0.0,0.0,34.166666666666664,23.366666666666664,10.799999999999997,0.0,34.9,24.0,0,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596,1,0,0,0
2020-05-17,2020,5,33.4,24.6,8.799999999999997,2.0,0.0,6.8,0.0,24.0,0.0,0.0,34.63333333333333,23.899999999999995,10.733333333333334,0.0,35.2,24.0,0,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,1,0,0,1
2020-05-18,2020,5,35.6,21.2,14.400000000000002,5.0,11.2,4.5,100.0,432.0,0.0,0.0,34.5,24.2,10.299999999999999,0.0,33.4,24.6,1,0.49999999999999994,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,1,0,1,1
2020-05-19,2020,5,31.4,22.6,8.799999999999997,7.0,0.0,5.3,0.0,204.0,11.2,11.199999999999985,34.73333333333333,23.266666666666666,11.466666666666669,11.2,35.6,21.2,1,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607,1,0,0,0
2020-05-20,2020,5,32.2,21.8,10.400000000000002,7.0,0.0,5.2,0.0,180.0,11.2,11.199999999999985,33.46666666666667,22.8,10.666666666666666,0.0,31.4,22.6,0,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,1,0,0,0
2020-05-21,2020,5,33.2,22.0,11.200000000000003,6.0,0.0,6.2,0.0,222.0,11.2,11.199999999999985,33.06666666666667,21.866666666666664,11.200000000000001,0.0,32.2,21.8,0,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159,1,0,0,0
2020-05-22,2020,5,34.3,22.1,12.199999999999996,5.0,0.0,5.0,5.0,456.0,0.0,11.199999999999985,32.26666666666667,22.133333333333336,10.133333333333335,0.0,33.2,22.0,0,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.777597146973627,1,0,0,0
2020-05-23,2020,5,35.3,22.9,12.399999999999999,5.0,0.0,5.5,0.0,258.0,0.0,11.199999999999985,33.23333333333333,21.96666666666667,11.266666666666666,0.0,34.3,22.1,0,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,1,0,0,0
2020-05-24,2020,5,35.6,23.3,12.3,5.0,0.0,5.2,5.0,245.0,0.0,11.199999999999985,34.26666666666667,22.333333333333332,11.933333333333332,0.0,35.3,22.9,0,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,1,0,0,1
2020-05-25,2020,5,34.4,22.0,12.399999999999999,4.0,35.4,4.8,70.0,408.0,0.0,11.199999999999985,35.06666666666666,22.766666666666666,12.299999999999997,0.0,35.6,23.3,1,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,1,0,1,0
2020-05-26,2020,5,33.4,21.9,11.5,3.0,0.0,5.7,5.0,402.0,35.4,35.399999999999984,35.1,22.733333333333334,12.366666666666665,35.4,34.4,22.0,0,0.49999999999999994,-0.8660254037844387,0.5737722679043246,-0.8190148866680801,1,0,0,1
2020-05-27,2020,5,32.9,20.9,12.0,4.0,30.9,4.4,130.0,522.0,35.4,35.399999999999984,34.46666666666666,22.400000000000002,12.066666666666668,0.0,33.4,21.9,1,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,1,0,1,1
2020-05-28,2020,5,32.6,20.8,11.8,4.0,19.8,5.4,170.0,300.0,66.3,66.29999999999998,33.56666666666666,21.599999999999998,11.966666666666667,30.9,32.9,20.9,1,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,1,0,1,1
2020-05-29,2020,5,32.4,20.6,11.799999999999997,4.0,4.2,6.0,145.0,372.0,50.7,86.09999999999998,32.96666666666666,21.2,11.766666666666666,19.8,32.6,20.8,1,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311,1,0,1,1
