date,utc_hour,slot,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,K_INDEX_ERA5,TOTALS_TOTALS_ERA5,LIFTED_INDEX_ERA5
2018-11-30,18,3,293.2214050292969,290.90045166015625,-3.2995147705078125,0.611663818359375,0.0,91888.984375,269.9330444335937,283.42156982421875,289.350341796875,8.74383986229077e-05,0.0036424791906028,0.0119515173137187,-6.443038940429688,1.3177490234375,-4.381103515625,1.475341796875,-4.3022308349609375,2.498886108398437,24.739724043384033,34.58577024340629,-13.652591480928365
2018-12-01,0,0,292.7791442871094,290.683349609375,-2.3716583251953125,0.26751708984375,0.5,91733.203125,269.456787109375,282.68572998046875,288.92266845703125,9.90785047179088e-05,0.0023381812497973,0.0115909799933433,-5.9841156005859375,-0.107696533203125,-1.3827362060546875,1.1374053955078125,-2.0736846923828125,-1.05035400390625,23.859312610328075,34.750074231624524,-13.701175465303308
2018-12-01,6,1,298.5767822265625,287.9081115722656,-2.419403076171875,-1.6839599609375,0.125,91791.75,269.34332275390625,282.8390808105469,289.9613037109375,0.0001310874940827,0.0011791184078902,0.0099387727677822,-2.617034912109375,0.9660186767578124,-3.499053955078125,1.9322357177734373,-0.945831298828125,-2.6877593994140625,22.04679132215675,34.363430970907174,-14.853275074678308
2018-12-01,12,2,298.5152587890625,287.8388671875,-1.5960845947265625,-0.0128936767578125,4.75,91472.375,269.84326171875,281.7637023925781,293.219970703125,0.0001325096382061,0.0010514254681766,0.0086144991219043,1.157623291015625,2.179656982421875,-2.8717041015625,1.1143341064453125,-3.38623046875,-1.08685302734375,24.428931181877754,35.29794638752928,-17.612003102022058
2018-12-01,18,3,292.3590393066406,286.37115478515625,-3.4537811279296875,0.237579345703125,0.0,91678.0625,269.37225341796875,285.02862548828125,288.87841796875,0.0001271268411073,0.0002409779262961,0.0091112367808818,1.8066864013671875,-3.05218505859375,-7.584991455078125,0.321807861328125,-3.071990966796875,0.103271484375,16.979753769677878,32.395147913694274,-13.741458668428308
2018-12-02,0,0,291.10089111328125,288.68194580078125,-1.894744873046875,0.261810302734375,0.0,91528.15625,269.462646484375,284.4495849609375,289.3504638671875,9.2807924374938e-05,0.0003026381600648,0.0074515901505947,2.8351287841796875,-1.9968414306640625,-3.962890625,-0.5604248046875,2.135360717773437,-2.08831787109375,16.342460732534477,31.026761049032178,-14.123111500459558
2018-12-02,6,1,298.9898681640625,284.9239196777344,-2.3872833251953125,-0.552642822265625,0.0,91629.359375,269.962890625,284.081787109375,290.32012939453125,9.580423648003487e-05,0.0002222890907432,0.0073110498487949,0.816741943359375,2.701141357421875,-3.2814483642578125,-2.636322021484375,2.0347137451171875,-1.12054443359375,16.95879059969433,30.85539799332613,-14.592532887178308
2018-12-02,12,2,298.15692138671875,286.71893310546875,-1.5173492431640625,0.9730377197265624,0.0,91352.5,270.02117919921875,283.5458068847656,292.498779296875,0.0001043046504491,0.0001862987846834,0.0082009509205818,-0.8115234375,3.0570068359375,-3.754165649414064,-1.0096893310546875,-0.315093994140625,1.6771087646484375,20.4690429181558,33.80737181901928,-16.712894215303308
2018-12-02,18,3,292.94207763671875,290.5435485839844,-3.719024658203125,0.6445770263671875,18.0,91709.0,269.4336853027344,283.4906616210937,289.12811279296875,0.0001049650309141,0.0002319586637895,0.0107515566051006,-1.105377197265625,1.0659027099609375,-5.0590362548828125,2.9797515869140625,2.412826538085937,3.715255737304688,20.33728113803076,34.16229879260058,-13.929721607881433
2018-12-03,0,0,293.2511291503906,290.750732421875,-2.763702392578125,-0.27001953125,5.25,91542.703125,269.9002685546875,283.775390625,290.331298828125,0.0001704725873423,0.0028102879878133,0.0092370845377445,1.764068603515625,1.6178131103515625,-3.78076171875,2.938507080078125,7.495285034179687,-1.5104827880859375,21.85301217399528,32.91784625649448,-14.666324391084558
2018-12-03,6,1,299.2193603515625,288.49786376953125,-3.789306640625,0.57568359375,0.0,91709.734375,269.81689453125,282.7492370605469,290.40704345703125,0.0003394556697458,0.0056486055254936,0.0100619308650493,2.3283843994140625,0.6958770751953125,-5.9189453125,0.193023681640625,8.217208862304688,0.603302001953125,26.70144825577725,33.985185259580525,-14.825443043428308
2018-12-03,12,2,298.2231140136719,290.0518798828125,-4.0242767333984375,2.2035064697265625,0.25,91498.96875,268.16851806640625,282.3426513671875,291.3511047363281,0.0006123473867774,0.0064703673124313,0.0108484923839569,-0.0533905029296875,1.7652740478515625,-6.77880859375,1.834503173828125,7.611740112304687,4.2405548095703125,31.308794999122554,39.012560987472504,-17.417880787568933
2018-12-03,18,3,292.87615966796875,290.1031494140625,-3.2315826416015625,0.1643218994140625,0.0,91724.9375,268.7494506835937,282.98895263671875,291.7433166503906,0.0006665289402008,0.0054733529686927,0.0092997848987579,-2.7127838134765625,-4.4689788818359375,-3.5849151611328125,2.6304931640625,8.35784912109375,2.96710205078125,27.92805119752876,36.694200181961115,-17.22916008444399
