date,year,month,slot,slot_label,MAX,MIN,DTR,AW,RF,EVP,DRNRF,SSH,RF_3d,RF_7d,MAX_3d_avg,MIN_3d_avg,DTR_3d_avg,RF_lag1,MAX_lag1,MIN_lag1,LABEL_lag1,MONTH_sin,MONTH_cos,DOY_sin,DOY_cos,SEASON,HA_flag,RF_nonzero,CAPE,K_INDEX,LIFTED_INDEX,TOTALS_TOTALS,PRECIP_WATER,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,slot_sin,slot_cos,slot_month_clim,doy_sin,doy_cos,ts_label_lag1_slot,ts_any_yesterday,ts_label
2022-03-08,2022,3,1,0601-1200,27.2,18.0,9.2,3.0,0.0,5.0,0.0,96.0,0.0,0.0,31.766666666666666,18.633333333333336,13.133333333333333,0.0,30.7,18.7,0.0,1.0,6.123233995736766e-17,0.9141279881853336,0.4054257283599973,1.0,0.0,0.0,0.0,28.30312522257373,0.0710485185758216,41.91676023438328,21.768268410553688,302.93964,285.5199,-3.120224,0.6452179,0.0,91351.875,266.99353,280.98425,295.45258,0.00026526337,0.005599986,0.007514607,2.386673,-0.6336975,-4.716507,2.1122284,-2.5384827,0.5662689,1.0,6.123233995736766e-17,0.004048582995951417,0.9141279881853337,0.40542572835999735,0,0,0
2022-03-08,2022,3,2,1201-1800,27.2,18.0,9.2,3.0,0.0,5.0,0.0,96.0,0.0,0.0,31.766666666666666,18.633333333333336,13.133333333333333,0.0,30.7,18.7,0.0,1.0,6.123233995736766e-17,0.9141279881853336,0.4054257283599973,1.0,0.0,0.0,0.0,28.30312522257373,0.0710485185758216,41.91676023438328,21.768268410553688,302.93964,285.5199,-3.120224,0.6452179,0.0,91351.875,266.99353,280.98425,295.45258,0.00026526337,0.005599986,0.007514607,2.386673,-0.6336975,-4.716507,2.1122284,-2.5384827,0.5662689,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9141279881853337,0.40542572835999735,0,0,0
2022-03-08,2022,3,3,1801-2400,27.2,18.0,9.2,3.0,0.0,5.0,0.0,96.0,0.0,0.0,31.766666666666666,18.633333333333336,13.133333333333333,0.0,30.7,18.7,0.0,1.0,6.123233995736766e-17,0.9141279881853336,0.4054257283599973,1.0,0.0,0.0,0.0,28.30312522257373,0.0710485185758216,41.91676023438328,21.768268410553688,302.93964,285.5199,-3.120224,0.6452179,0.0,91351.875,266.99353,280.98425,295.45258,0.00026526337,0.005599986,0.007514607,2.386673,-0.6336975,-4.716507,2.1122284,-2.5384827,0.5662689,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9141279881853337,0.40542572835999735,0,0,0
2022-03-09,2022,3,0,0001-0600,32.3,18.5,13.799999999999995,4.0,0.0,5.5,0.0,498.0,0.0,0.0,30.0,18.433333333333334,11.566666666666668,0.0,27.2,18.0,0.0,1.0,6.123233995736766e-17,0.9209712877166346,0.3896304495307879,1.0,0.0,0.0,0.0,25.411154928845235,2.7993866974769617,38.11537416968776,19.578663888945183,304.08862,282.0595,-3.4940796,0.92292786,0.0,91294.625,267.6543,280.82123,296.76007,0.0006388526,0.005634889,0.0057704784,3.8862762,-3.597458,-5.795685,-1.772934,-0.38931274,1.2892761,0.0,1.0,0.008097165991902834,0.9209712877166346,0.38963044953078796,0,0,0
2022-03-09,2022,3,1,0601-1200,32.3,18.5,13.799999999999995,4.0,0.0,5.5,0.0,498.0,0.0,0.0,30.0,18.433333333333334,11.566666666666668,0.0,27.2,18.0,0.0,1.0,6.123233995736766e-17,0.9209712877166346,0.3896304495307879,1.0,0.0,0.0,0.0,25.411154928845235,2.7993866974769617,38.11537416968776,19.578663888945183,304.08862,282.0595,-3.4940796,0.92292786,0.0,91294.625,267.6543,280.82123,296.76007,0.0006388526,0.005634889,0.0057704784,3.8862762,-3.597458,-5.795685,-1.772934,-0.38931274,1.2892761,1.0,6.123233995736766e-17,0.004048582995951417,0.9209712877166346,0.38963044953078796,0,0,0
2022-03-09,2022,3,2,1201-1800,32.3,18.5,13.799999999999995,4.0,0.0,5.5,0.0,498.0,0.0,0.0,30.0,18.433333333333334,11.566666666666668,0.0,27.2,18.0,0.0,1.0,6.123233995736766e-17,0.9209712877166346,0.3896304495307879,1.0,0.0,0.0,0.0,25.411154928845235,2.7993866974769617,38.11537416968776,19.578663888945183,304.08862,282.0595,-3.4940796,0.92292786,0.0,91294.625,267.6543,280.82123,296.76007,0.0006388526,0.005634889,0.0057704784,3.8862762,-3.597458,-5.795685,-1.772934,-0.38931274,1.2892761,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9209712877166346,0.38963044953078796,0,0,0
2022-03-09,2022,3,3,1801-2400,32.3,18.5,13.799999999999995,4.0,0.0,5.5,0.0,498.0,0.0,0.0,30.0,18.433333333333334,11.566666666666668,0.0,27.2,18.0,0.0,1.0,6.123233995736766e-17,0.9209712877166346,0.3896304495307879,1.0,0.0,0.0,0.0,25.411154928845235,2.7993866974769617,38.11537416968776,19.578663888945183,304.08862,282.0595,-3.4940796,0.92292786,0.0,91294.625,267.6543,280.82123,296.76007,0.0006388526,0.005634889,0.0057704784,3.8862762,-3.597458,-5.795685,-1.772934,-0.38931274,1.2892761,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9209712877166346,0.38963044953078796,0,0,0
2022-03-10,2022,3,0,0001-0600,33.6,19.4,14.200000000000005,3.0,0.0,5.5,0.0,528.0,0.0,0.0,30.066666666666663,18.4,11.666666666666666,0.0,32.3,18.5,0.0,1.0,6.123233995736766e-17,0.9275416835791966,0.373719714790469,1.0,0.0,0.0,0.0,23.99231706914435,2.360203529372143,37.84948739813598,18.347241467527585,304.32678,282.38196,-2.4091034,0.2909546,0.0,91307.56,267.55383,281.19055,297.17242,0.0002262945,0.0053617284,0.0054212436,2.4613647,-2.7625427,-3.9786835,0.14135742,-2.2604828,-0.3032837,0.0,1.0,0.008097165991902834,0.9275416835791966,0.37371971479046906,0,0,0
2022-03-10,2022,3,1,0601-1200,33.6,19.4,14.200000000000005,3.0,0.0,5.5,0.0,528.0,0.0,0.0,30.066666666666663,18.4,11.666666666666666,0.0,32.3,18.5,0.0,1.0,6.123233995736766e-17,0.9275416835791966,0.373719714790469,1.0,0.0,0.0,0.0,23.99231706914435,2.360203529372143,37.84948739813598,18.347241467527585,304.32678,282.38196,-2.4091034,0.2909546,0.0,91307.56,267.55383,281.19055,297.17242,0.0002262945,0.0053617284,0.0054212436,2.4613647,-2.7625427,-3.9786835,0.14135742,-2.2604828,-0.3032837,1.0,6.123233995736766e-17,0.004048582995951417,0.9275416835791966,0.37371971479046906,0,0,0
2022-03-10,2022,3,2,1201-1800,33.6,19.4,14.200000000000005,3.0,0.0,5.5,0.0,528.0,0.0,0.0,30.066666666666663,18.4,11.666666666666666,0.0,32.3,18.5,0.0,1.0,6.123233995736766e-17,0.9275416835791966,0.373719714790469,1.0,0.0,0.0,0.0,23.99231706914435,2.360203529372143,37.84948739813598,18.347241467527585,304.32678,282.38196,-2.4091034,0.2909546,0.0,91307.56,267.55383,281.19055,297.17242,0.0002262945,0.0053617284,0.0054212436,2.4613647,-2.7625427,-3.9786835,0.14135742,-2.2604828,-0.3032837,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9275416835791966,0.37371971479046906,0,0,0
2022-03-10,2022,3,3,1801-2400,33.6,19.4,14.200000000000005,3.0,0.0,5.5,0.0,528.0,0.0,0.0,30.066666666666663,18.4,11.666666666666666,0.0,32.3,18.5,0.0,1.0,6.123233995736766e-17,0.9275416835791966,0.373719714790469,1.0,0.0,0.0,0.0,23.99231706914435,2.360203529372143,37.84948739813598,18.347241467527585,304.32678,282.38196,-2.4091034,0.2909546,0.0,91307.56,267.55383,281.19055,297.17242,0.0002262945,0.0053617284,0.0054212436,2.4613647,-2.7625427,-3.9786835,0.14135742,-2.2604828,-0.3032837,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9275416835791966,0.37371971479046906,0,0,0
2022-03-11,2022,3,0,0001-0600,33.4,19.1,14.299999999999995,4.0,0.0,5.8,0.0,438.0,0.0,0.0,31.03333333333333,18.633333333333333,12.4,0.0,33.6,19.4,0.0,1.0,6.123233995736766e-17,0.9338372288229252,0.3576982388331254,1.0,0.0,0.0,0.0,21.88302332710361,2.964780340944344,37.6029887025461,16.609447644195633,304.2661,280.55804,-3.8265991,-0.17462158,0.0,91272.06,266.8847,280.92838,296.98453,0.0003575557,0.0048185997,0.0049049184,4.6626587,-5.284149,-6.4700775,2.5404205,-1.9092407,-0.71562195,0.0,1.0,0.008097165991902834,0.9338372288229252,0.35769823883312546,0,0,0
2022-03-11,2022,3,1,0601-1200,33.4,19.1,14.299999999999995,4.0,0.0,5.8,0.0,438.0,0.0,0.0,31.03333333333333,18.633333333333333,12.4,0.0,33.6,19.4,0.0,1.0,6.123233995736766e-17,0.9338372288229252,0.3576982388331254,1.0,0.0,0.0,0.0,21.88302332710361,2.964780340944344,37.6029887025461,16.609447644195633,304.2661,280.55804,-3.8265991,-0.17462158,0.0,91272.06,266.8847,280.92838,296.98453,0.0003575557,0.0048185997,0.0049049184,4.6626587,-5.284149,-6.4700775,2.5404205,-1.9092407,-0.71562195,1.0,6.123233995736766e-17,0.004048582995951417,0.9338372288229252,0.35769823883312546,0,0,0
2022-03-11,2022,3,2,1201-1800,33.4,19.1,14.299999999999995,4.0,0.0,5.8,0.0,438.0,0.0,0.0,31.03333333333333,18.633333333333333,12.4,0.0,33.6,19.4,0.0,1.0,6.123233995736766e-17,0.9338372288229252,0.3576982388331254,1.0,0.0,0.0,0.0,21.88302332710361,2.964780340944344,37.6029887025461,16.609447644195633,304.2661,280.55804,-3.8265991,-0.17462158,0.0,91272.06,266.8847,280.92838,296.98453,0.0003575557,0.0048185997,0.0049049184,4.6626587,-5.284149,-6.4700775,2.5404205,-1.9092407,-0.71562195,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9338372288229252,0.35769823883312546,0,0,0
2022-03-11,2022,3,3,1801-2400,33.4,19.1,14.299999999999995,4.0,0.0,5.8,0.0,438.0,0.0,0.0,31.03333333333333,18.633333333333333,12.4,0.0,33.6,19.4,0.0,1.0,6.123233995736766e-17,0.9338372288229252,0.3576982388331254,1.0,0.0,0.0,0.0,21.88302332710361,2.964780340944344,37.6029887025461,16.609447644195633,304.2661,280.55804,-3.8265991,-0.17462158,0.0,91272.06,266.8847,280.92838,296.98453,0.0003575557,0.0048185997,0.0049049184,4.6626587,-5.284149,-6.4700775,2.5404205,-1.9092407,-0.71562195,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9338372288229252,0.35769823883312546,0,0,0
2022-03-12,2022,3,0,0001-0600,33.5,18.3,15.2,3.0,0.0,5.2,0.0,552.0,0.0,0.0,33.1,19.000000000000004,14.1,0.0,33.4,19.1,0.0,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556,1.0,0.0,0.0,0.0,22.71923477725608,2.5969815143416213,37.59927502547612,17.92905887813628,304.40167,281.58704,-3.464676,-0.6108093,0.0,91252.44,267.29718,281.11746,297.1866,0.0008658576,0.0050423145,0.005128123,5.656769,-4.5455475,-5.610306,4.6421814,-2.5135193,-1.4633636,0.0,1.0,0.008097165991902834,0.9398560579418954,0.3415707691678556,0,0,0
2022-03-12,2022,3,1,0601-1200,33.5,18.3,15.2,3.0,0.0,5.2,0.0,552.0,0.0,0.0,33.1,19.000000000000004,14.1,0.0,33.4,19.1,0.0,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556,1.0,0.0,0.0,0.0,22.71923477725608,2.5969815143416213,37.59927502547612,17.92905887813628,304.40167,281.58704,-3.464676,-0.6108093,0.0,91252.44,267.29718,281.11746,297.1866,0.0008658576,0.0050423145,0.005128123,5.656769,-4.5455475,-5.610306,4.6421814,-2.5135193,-1.4633636,1.0,6.123233995736766e-17,0.004048582995951417,0.9398560579418954,0.3415707691678556,0,0,0
2022-03-12,2022,3,2,1201-1800,33.5,18.3,15.2,3.0,0.0,5.2,0.0,552.0,0.0,0.0,33.1,19.000000000000004,14.1,0.0,33.4,19.1,0.0,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556,1.0,0.0,0.0,0.0,22.71923477725608,2.5969815143416213,37.59927502547612,17.92905887813628,304.40167,281.58704,-3.464676,-0.6108093,0.0,91252.44,267.29718,281.11746,297.1866,0.0008658576,0.0050423145,0.005128123,5.656769,-4.5455475,-5.610306,4.6421814,-2.5135193,-1.4633636,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9398560579418954,0.3415707691678556,0,0,0
2022-03-12,2022,3,3,1801-2400,33.5,18.3,15.2,3.0,0.0,5.2,0.0,552.0,0.0,0.0,33.1,19.000000000000004,14.1,0.0,33.4,19.1,0.0,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556,1.0,0.0,0.0,0.0,22.71923477725608,2.5969815143416213,37.59927502547612,17.92905887813628,304.40167,281.58704,-3.464676,-0.6108093,0.0,91252.44,267.29718,281.11746,297.1866,0.0008658576,0.0050423145,0.005128123,5.656769,-4.5455475,-5.610306,4.6421814,-2.5135193,-1.4633636,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9398560579418954,0.3415707691678556,0,0,0
2022-03-13,2022,3,0,0001-0600,33.6,18.6,15.0,3.0,0.0,5.2,0.0,468.0,0.0,0.0,33.5,18.933333333333334,14.566666666666668,0.0,33.5,18.3,0.0,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801,1.0,0.0,0.0,0.0,27.98313032250229,1.973608164470648,39.653889051011504,21.9597107020081,304.45532,283.04144,-4.0669556,0.055343628,0.0,91312.75,267.70502,281.16113,297.23712,0.0012598156,0.006199196,0.0062630884,3.6825256,-5.638336,-6.87558,3.7506256,-1.9383392,-0.4396515,0.0,1.0,0.008097165991902834,0.9455963874271426,0.3253420847119801,0,0,0
2022-03-13,2022,3,1,0601-1200,33.6,18.6,15.0,3.0,0.0,5.2,0.0,468.0,0.0,0.0,33.5,18.933333333333334,14.566666666666668,0.0,33.5,18.3,0.0,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801,1.0,0.0,0.0,0.0,27.98313032250229,1.973608164470648,39.653889051011504,21.9597107020081,304.45532,283.04144,-4.0669556,0.055343628,0.0,91312.75,267.70502,281.16113,297.23712,0.0012598156,0.006199196,0.0062630884,3.6825256,-5.638336,-6.87558,3.7506256,-1.9383392,-0.4396515,1.0,6.123233995736766e-17,0.004048582995951417,0.9455963874271426,0.3253420847119801,0,0,0
2022-03-13,2022,3,2,1201-1800,33.6,18.6,15.0,3.0,0.0,5.2,0.0,468.0,0.0,0.0,33.5,18.933333333333334,14.566666666666668,0.0,33.5,18.3,0.0,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801,1.0,0.0,0.0,0.0,27.98313032250229,1.973608164470648,39.653889051011504,21.9597107020081,304.45532,283.04144,-4.0669556,0.055343628,0.0,91312.75,267.70502,281.16113,297.23712,0.0012598156,0.006199196,0.0062630884,3.6825256,-5.638336,-6.87558,3.7506256,-1.9383392,-0.4396515,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9455963874271426,0.3253420847119801,0,0,0
2022-03-13,2022,3,3,1801-2400,33.6,18.6,15.0,3.0,0.0,5.2,0.0,468.0,0.0,0.0,33.5,18.933333333333334,14.566666666666668,0.0,33.5,18.3,0.0,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801,1.0,0.0,0.0,0.0,27.98313032250229,1.973608164470648,39.653889051011504,21.9597107020081,304.45532,283.04144,-4.0669556,0.055343628,0.0,91312.75,267.70502,281.16113,297.23712,0.0012598156,0.006199196,0.0062630884,3.6825256,-5.638336,-6.87558,3.7506256,-1.9383392,-0.4396515,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9455963874271426,0.3253420847119801,0,0,0
2022-03-14,2022,3,0,0001-0600,33.3,19.3,13.999999999999996,3.0,0.0,6.2,0.0,474.0,0.0,0.0,33.5,18.66666666666667,14.833333333333334,0.0,33.6,18.6,0.0,1.0,6.123233995736766e-17,0.9510565162951536,0.3090169943749474,1.0,0.0,0.0,0.0,29.727815897526284,0.0491732110099292,40.20546045810107,23.52005783685447,305.30554,285.82843,-2.9480286,-0.9001007,0.0,91261.94,268.33853,281.7596,297.95804,0.0007971793,0.0067340247,0.006761998,4.310791,-3.7475128,-4.4822693,-1.1411133,-2.4463654,-1.7463074,0.0,1.0,0.008097165991902834,0.9510565162951535,0.30901699437494745,0,0,0
2022-03-14,2022,3,1,0601-1200,33.3,19.3,13.999999999999996,3.0,0.0,6.2,0.0,474.0,0.0,0.0,33.5,18.66666666666667,14.833333333333334,0.0,33.6,18.6,0.0,1.0,6.123233995736766e-17,0.9510565162951536,0.3090169943749474,1.0,0.0,0.0,0.0,29.727815897526284,0.0491732110099292,40.20546045810107,23.52005783685447,305.30554,285.82843,-2.9480286,-0.9001007,0.0,91261.94,268.33853,281.7596,297.95804,0.0007971793,0.0067340247,0.006761998,4.310791,-3.7475128,-4.4822693,-1.1411133,-2.4463654,-1.7463074,1.0,6.123233995736766e-17,0.004048582995951417,0.9510565162951535,0.30901699437494745,0,0,0
2022-03-14,2022,3,2,1201-1800,33.3,19.3,13.999999999999996,3.0,0.0,6.2,0.0,474.0,0.0,0.0,33.5,18.66666666666667,14.833333333333334,0.0,33.6,18.6,0.0,1.0,6.123233995736766e-17,0.9510565162951536,0.3090169943749474,1.0,0.0,0.0,0.0,29.727815897526284,0.0491732110099292,40.20546045810107,23.52005783685447,305.30554,285.82843,-2.9480286,-0.9001007,0.0,91261.94,268.33853,281.7596,297.95804,0.0007971793,0.0067340247,0.006761998,4.310791,-3.7475128,-4.4822693,-1.1411133,-2.4463654,-1.7463074,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9510565162951535,0.30901699437494745,0,0,0
2022-03-14,2022,3,3,1801-2400,33.3,19.3,13.999999999999996,3.0,0.0,6.2,0.0,474.0,0.0,0.0,33.5,18.66666666666667,14.833333333333334,0.0,33.6,18.6,0.0,1.0,6.123233995736766e-17,0.9510565162951536,0.3090169943749474,1.0,0.0,0.0,0.0,29.727815897526284,0.0491732110099292,40.20546045810107,23.52005783685447,305.30554,285.82843,-2.9480286,-0.9001007,0.0,91261.94,268.33853,281.7596,297.95804,0.0007971793,0.0067340247,0.006761998,4.310791,-3.7475128,-4.4822693,-1.1411133,-2.4463654,-1.7463074,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9510565162951535,0.30901699437494745,0,0,0
2022-03-15,2022,3,0,0001-0600,33.8,20.1,13.699999999999996,2.0,0.0,5.5,0.0,408.0,0.0,0.0,33.46666666666666,18.73333333333333,14.733333333333333,0.0,33.3,19.3,0.0,1.0,6.123233995736766e-17,0.9562348265919056,0.2926003356333483,1.0,0.0,0.0,0.0,16.47770285270883,4.486133348173837,32.29543341519161,15.187808619359824,305.3797,280.5199,-1.1598663,-2.4427338,0.0,91190.81,268.98004,281.6077,297.69675,0.0005733508,0.0043063583,0.0042951535,4.4600677,-2.2604218,-2.029007,-1.5397186,-3.2004242,-3.971115,0.0,1.0,0.008097165991902834,0.9562348265919056,0.29260033563334836,0,0,0
2022-03-15,2022,3,1,0601-1200,33.8,20.1,13.699999999999996,2.0,0.0,5.5,0.0,408.0,0.0,0.0,33.46666666666666,18.73333333333333,14.733333333333333,0.0,33.3,19.3,0.0,1.0,6.123233995736766e-17,0.9562348265919056,0.2926003356333483,1.0,0.0,0.0,0.0,16.47770285270883,4.486133348173837,32.29543341519161,15.187808619359824,305.3797,280.5199,-1.1598663,-2.4427338,0.0,91190.81,268.98004,281.6077,297.69675,0.0005733508,0.0043063583,0.0042951535,4.4600677,-2.2604218,-2.029007,-1.5397186,-3.2004242,-3.971115,1.0,6.123233995736766e-17,0.004048582995951417,0.9562348265919056,0.29260033563334836,0,0,0
2022-03-15,2022,3,2,1201-1800,33.8,20.1,13.699999999999996,2.0,0.0,5.5,0.0,408.0,0.0,0.0,33.46666666666666,18.73333333333333,14.733333333333333,0.0,33.3,19.3,0.0,1.0,6.123233995736766e-17,0.9562348265919056,0.2926003356333483,1.0,0.0,0.0,0.0,16.47770285270883,4.486133348173837,32.29543341519161,15.187808619359824,305.3797,280.5199,-1.1598663,-2.4427338,0.0,91190.81,268.98004,281.6077,297.69675,0.0005733508,0.0043063583,0.0042951535,4.4600677,-2.2604218,-2.029007,-1.5397186,-3.2004242,-3.971115,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9562348265919056,0.29260033563334836,0,0,0
2022-03-15,2022,3,3,1801-2400,33.8,20.1,13.699999999999996,2.0,0.0,5.5,0.0,408.0,0.0,0.0,33.46666666666666,18.73333333333333,14.733333333333333,0.0,33.3,19.3,0.0,1.0,6.123233995736766e-17,0.9562348265919056,0.2926003356333483,1.0,0.0,0.0,0.0,16.47770285270883,4.486133348173837,32.29543341519161,15.187808619359824,305.3797,280.5199,-1.1598663,-2.4427338,0.0,91190.81,268.98004,281.6077,297.69675,0.0005733508,0.0043063583,0.0042951535,4.4600677,-2.2604218,-2.029007,-1.5397186,-3.2004242,-3.971115,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9562348265919056,0.29260033563334836,0,0,0
2022-03-16,2022,3,0,0001-0600,34.6,21.0,13.6,3.0,0.0,5.5,0.0,450.0,0.0,0.0,33.56666666666667,19.333333333333336,14.233333333333327,0.0,33.8,20.1,0.0,1.0,6.123233995736766e-17,0.9611297838723007,0.2760969730974688,1.0,0.0,0.0,0.0,19.525241103515555,4.268868714077769,34.589542756345736,16.35667937728965,305.58502,280.9745,-1.8260345,-1.9590454,0.0,91089.69,269.22214,282.58264,298.72708,0.0001991089,0.0048088245,0.004876327,3.231903,-4.417267,-3.4601135,-1.701355,-3.7410278,-3.658371,0.0,1.0,0.008097165991902834,0.9611297838723007,0.27609697309746883,0,0,0
2022-03-16,2022,3,1,0601-1200,34.6,21.0,13.6,3.0,0.0,5.5,0.0,450.0,0.0,0.0,33.56666666666667,19.333333333333336,14.233333333333327,0.0,33.8,20.1,0.0,1.0,6.123233995736766e-17,0.9611297838723007,0.2760969730974688,1.0,0.0,0.0,0.0,19.525241103515555,4.268868714077769,34.589542756345736,16.35667937728965,305.58502,280.9745,-1.8260345,-1.9590454,0.0,91089.69,269.22214,282.58264,298.72708,0.0001991089,0.0048088245,0.004876327,3.231903,-4.417267,-3.4601135,-1.701355,-3.7410278,-3.658371,1.0,6.123233995736766e-17,0.004048582995951417,0.9611297838723007,0.27609697309746883,0,0,0
2022-03-16,2022,3,2,1201-1800,34.6,21.0,13.6,3.0,0.0,5.5,0.0,450.0,0.0,0.0,33.56666666666667,19.333333333333336,14.233333333333327,0.0,33.8,20.1,0.0,1.0,6.123233995736766e-17,0.9611297838723007,0.2760969730974688,1.0,0.0,0.0,0.0,19.525241103515555,4.268868714077769,34.589542756345736,16.35667937728965,305.58502,280.9745,-1.8260345,-1.9590454,0.0,91089.69,269.22214,282.58264,298.72708,0.0001991089,0.0048088245,0.004876327,3.231903,-4.417267,-3.4601135,-1.701355,-3.7410278,-3.658371,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9611297838723007,0.27609697309746883,0,0,0
2022-03-16,2022,3,3,1801-2400,34.6,21.0,13.6,3.0,0.0,5.5,0.0,450.0,0.0,0.0,33.56666666666667,19.333333333333336,14.233333333333327,0.0,33.8,20.1,0.0,1.0,6.123233995736766e-17,0.9611297838723007,0.2760969730974688,1.0,0.0,0.0,0.0,19.525241103515555,4.268868714077769,34.589542756345736,16.35667937728965,305.58502,280.9745,-1.8260345,-1.9590454,0.0,91089.69,269.22214,282.58264,298.72708,0.0001991089,0.0048088245,0.004876327,3.231903,-4.417267,-3.4601135,-1.701355,-3.7410278,-3.658371,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9611297838723007,0.27609697309746883,0,0,0
2022-03-17,2022,3,0,0001-0600,34.5,20.4,14.1,2.0,0.0,6.7,0.0,252.0,0.0,0.0,33.9,20.133333333333336,13.766666666666666,0.0,34.6,21.0,0.0,1.0,6.123233995736766e-17,0.9657399376548548,0.2595117970697999,1.0,0.0,0.0,0.0,19.235687030013253,3.756390692913328,35.68798273917287,16.21034937393246,305.62238,280.99316,-2.550171,-0.31741333,0.0,91076.75,268.74762,283.10806,299.1729,0.00041096337,0.0046728365,0.0047731027,4.1454163,-4.8263245,-5.3975525,0.19248962,-2.196228,-1.0462799,0.0,1.0,0.008097165991902834,0.9657399376548549,0.2595117970697999,0,0,0
2022-03-17,2022,3,1,0601-1200,34.5,20.4,14.1,2.0,0.0,6.7,0.0,252.0,0.0,0.0,33.9,20.133333333333336,13.766666666666666,0.0,34.6,21.0,0.0,1.0,6.123233995736766e-17,0.9657399376548548,0.2595117970697999,1.0,0.0,0.0,0.0,19.235687030013253,3.756390692913328,35.68798273917287,16.21034937393246,305.62238,280.99316,-2.550171,-0.31741333,0.0,91076.75,268.74762,283.10806,299.1729,0.00041096337,0.0046728365,0.0047731027,4.1454163,-4.8263245,-5.3975525,0.19248962,-2.196228,-1.0462799,1.0,6.123233995736766e-17,0.004048582995951417,0.9657399376548549,0.2595117970697999,0,0,0
2022-03-17,2022,3,2,1201-1800,34.5,20.4,14.1,2.0,0.0,6.7,0.0,252.0,0.0,0.0,33.9,20.133333333333336,13.766666666666666,0.0,34.6,21.0,0.0,1.0,6.123233995736766e-17,0.9657399376548548,0.2595117970697999,1.0,0.0,0.0,0.0,19.235687030013253,3.756390692913328,35.68798273917287,16.21034937393246,305.62238,280.99316,-2.550171,-0.31741333,0.0,91076.75,268.74762,283.10806,299.1729,0.00041096337,0.0046728365,0.0047731027,4.1454163,-4.8263245,-5.3975525,0.19248962,-2.196228,-1.0462799,1.2246467991473532e-16,-1.0,0.03643724696356275,0.9657399376548549,0.2595117970697999,0,0,0
2022-03-17,2022,3,3,1801-2400,34.5,20.4,14.1,2.0,0.0,6.7,0.0,252.0,0.0,0.0,33.9,20.133333333333336,13.766666666666666,0.0,34.6,21.0,0.0,1.0,6.123233995736766e-17,0.9657399376548548,0.2595117970697999,1.0,0.0,0.0,0.0,19.235687030013253,3.756390692913328,35.68798273917287,16.21034937393246,305.62238,280.99316,-2.550171,-0.31741333,0.0,91076.75,268.74762,283.10806,299.1729,0.00041096337,0.0046728365,0.0047731027,4.1454163,-4.8263245,-5.3975525,0.19248962,-2.196228,-1.0462799,-1.0,-1.8369701987210297e-16,0.02834008097165992,0.9657399376548549,0.2595117970697999,0,0,0
2022-03-18,2022,3,0,0001-0600,34.8,21.9,12.9,2.0,0.0,5.5,0.0,288.0,0.0,0.0,34.300000000000004,20.500000000000004,13.8,0.0,34.5,20.4,0.0,1.0,6.123233995736766e-17,0.9700639218515072,0.2428497220959356,1.0,0.0,0.0,0.0,26.38283601606168,0.5348954111891544,41.4110367746888,20.027515076847937,305.79166,283.3291,-0.6840515,0.3323822,0.0,90992.875,267.28387,282.98926,299.1631,0.0008416702,0.005723167,0.0058327504,5.9071503,-3.0024414,-1.748764,1.2271271,-2.2450714,-0.46513367,0.0,1.0,0.008097165991902834,0.9700639218515071,0.2428497220959356,0,0,0
